ZIP	latitude	longitude	STATE
46048	39.954	-85.7961	IN
46049	40.2926	-86.2194	IN
46050	40.2074	-86.3299	IN
46051	40.0619	-85.8355	IN
46055	39.8857	-85.9033	IN
46056	39.9901	-85.6077	IN
46057	40.3355	-86.3735	IN
46058	40.3635	-86.645	IN
46060	40.0556	-85.9667	IN
46064	39.9891	-85.7517	IN
46065	40.4277	-86.6275	IN
46068	40.3735	-86.1191	IN
46069	40.137	-86.2256	IN
46070	40.3437	-85.6586	IN
46071	40.1188	-86.6094	IN
46072	40.2822	-86.0645	IN
46074	40.0366	-86.1755	IN
46075	40.0323	-86.3303	IN
46076	40.3657	-85.9366	IN
46104	39.6624	-85.5923	IN
46106	39.5056	-86.1984	IN
46110	39.5616	-85.9206	IN
46112	39.8644	-86.3825	IN
46113	39.6368	-86.3122	IN
46115	39.7419	-85.5608	IN
46117	39.8161	-85.6154	IN
46118	39.6578	-86.5165	IN
46120	39.523	-86.7885	IN
46122	39.7728	-86.5487	IN
46123	39.765	-86.4056	IN
46124	39.3744	-85.9346	IN
46126	39.6197	-85.8921	IN
46127	39.7316	-85.3257	IN
46128	39.6544	-86.7435	IN
46130	39.6706	-85.8409	IN
46131	39.4775	-86.0483	IN
46133	39.5925	-85.3073	IN
46135	39.6579	-86.8893	IN
46140	39.8013	-85.7647	IN
46142	39.6176	-86.1841	IN
46147	39.9736	-86.6278	IN
46148	39.8081	-85.5077	IN
46149	39.8836	-86.5569	IN
46150	39.5405	-85.6004	IN
46151	39.4637	-86.4619	IN
46156	39.4832	-85.4833	IN
46157	39.568	-86.5156	IN
46158	39.5844	-86.3739	IN
46160	39.3426	-86.2785	IN
46161	39.6694	-85.6973	IN
46162	39.5546	-85.9527	IN
46163	39.726	-85.9003	IN
46164	39.339	-86.0976	IN
46165	39.8571	-86.6469	IN
46166	39.4012	-86.5893	IN
46167	39.8787	-86.4712	IN
46168	39.6917	-86.4029	IN
46171	39.5294	-86.9613	IN
46172	39.8243	-86.8123	IN
46173	39.6047	-85.4282	IN
46175	39.8239	-86.9719	IN
46176	39.5244	-85.7822	IN
46180	39.6282	-86.6019	IN
46181	39.3811	-86.1657	IN
46182	39.4564	-85.6755	IN
46184	39.5596	-86.0695	IN
46186	39.9011	-85.6342	IN
46201	39.7749	-86.1092	IN
46202	39.7835	-86.1636	IN
46203	39.7368	-86.0949	IN
46204	39.7714	-86.1565	IN
46205	39.8286	-86.134	IN
46208	39.8233	-86.1727	IN
46214	39.7924	-86.2901	IN
46216	39.8609	-86.0142	IN
46217	39.6732	-86.1932	IN
46218	39.8073	-86.0995	IN
46219	39.7829	-86.0441	IN
46220	39.8673	-86.108	IN
46222	39.7905	-86.2139	IN
46224	39.7959	-86.255	IN
46225	39.7422	-86.1629	IN
46226	39.8371	-86.0516	IN
46228	39.8487	-86.2001	IN
46229	39.787	-85.9756	IN
46231	39.7201	-86.3329	IN
46234	39.8102	-86.3308	IN
46235	39.8368	-85.9774	IN
46236	39.8918	-85.9684	IN
46237	39.6726	-86.0757	IN
46239	39.7242	-85.9994	IN
46240	39.9065	-86.1245	IN
46241	39.7245	-86.2696	IN
46250	39.9039	-86.0691	IN
46254	39.8452	-86.2634	IN
46256	39.9039	-86.0129	IN
46259	39.6555	-85.9894	IN
46268	39.897	-86.2316	IN
46278	39.8887	-86.2961	IN
46280	39.9358	-86.1247	IN
46290	39.9348	-86.1631	IN
46303	41.3756	-87.4708	IN
46304	41.6133	-87.0472	IN
46307	41.4026	-87.3279	IN
46310	41.1825	-87.241	IN
46311	41.4638	-87.5076	IN
46312	41.6456	-87.4544	IN
46319	41.5223	-87.4211	IN
46320	41.637	-87.5031	IN
46321	41.5467	-87.5036	IN
46322	41.5484	-87.4586	IN
46323	41.5878	-87.4541	IN
46324	41.5835	-87.5031	IN
46327	41.637	-87.5097	IN
46340	41.3912	-86.7635	IN
46341	41.3093	-87.2194	IN
46342	41.5207	-87.2432	IN
46347	41.3035	-87.0091	IN
46348	41.3087	-86.858	IN
46349	41.1164	-87.4281	IN
46350	41.6038	-86.7208	IN
46356	41.2537	-87.4237	IN
46360	41.6863	-86.87	IN
46365	41.5977	-86.5309	IN
46366	41.2207	-86.7652	IN
46368	41.5864	-87.1788	IN
46371	41.6843	-86.6013	IN
46373	41.4487	-87.4745	IN
46374	41.2088	-86.8895	IN
46382	41.4703	-86.7955	IN
46390	41.3973	-86.8772	IN
46391	41.5401	-86.9048	IN
46392	41.1812	-87.0432	IN
46394	41.6754	-87.493	IN
46402	41.6118	-87.3399	IN
46403	41.6069	-87.2534	IN
46404	41.5833	-87.3751	IN
46405	41.5748	-87.2652	IN
46406	41.5995	-87.4124	IN
46407	41.5774	-87.3306	IN
46408	41.5447	-87.3704	IN
46409	41.5475	-87.325	IN
46410	41.4824	-87.3335	IN
46501	41.2265	-86.2491	IN
46504	41.3032	-86.1136	IN
46506	41.463	-86.1696	IN
46507	41.7196	-85.816	IN
46508	41.1549	-85.9687	IN
46510	41.1171	-85.8648	IN
46511	41.2207	-86.4296	IN
46514	41.7234	-85.9787	IN
46516	41.6756	-85.9473	IN
46517	41.6222	-85.9977	IN
46524	41.2995	-86.024	IN
46526	41.5492	-85.8702	IN
46528	41.6087	-85.7904	IN
46530	41.7397	-86.1311	IN
46531	41.35	-86.5127	IN
46532	41.4143	-86.6193	IN
46534	41.2789	-86.6154	IN
46536	41.5184	-86.2868	IN
46538	41.3267	-85.8334	IN
46539	41.168	-86.0165	IN
46542	41.3919	-85.8745	IN
46543	41.5228	-85.69	IN
46544	41.6185	-86.1324	IN
46545	41.6926	-86.1459	IN
46550	41.4456	-85.9972	IN
46552	41.7045	-86.487	IN
46553	41.4799	-85.8536	IN
46554	41.5573	-86.4153	IN
46555	41.327	-85.686	IN
46556	41.7028	-86.2405	IN
46561	41.6725	-86.0775	IN
46562	41.2075	-85.7055	IN
46563	41.3555	-86.3272	IN
46565	41.6858	-85.596	IN
46566	41.1052	-85.743	IN
46567	41.4111	-85.7289	IN
46570	41.2055	-86.1209	IN
46571	41.57	-85.555	IN
46573	41.5396	-86.0559	IN
46574	41.47	-86.4907	IN
46580	41.2079	-85.8722	IN
46582	41.2824	-85.8539	IN
46590	41.2176	-85.8148	IN
46601	41.6697	-86.2528	IN
46613	41.655	-86.2528	IN
46615	41.6745	-86.2115	IN
46616	41.6966	-86.266	IN
46617	41.688	-86.2387	IN
46619	41.6594	-86.3535	IN
46628	41.7213	-86.337	IN
46635	41.7145	-86.2074	IN
46637	41.7322	-86.2424	IN
46701	41.347	-85.4199	IN
46702	40.8338	-85.6169	IN
46703	41.6513	-85.0116	IN
46705	41.5208	-85.0548	IN
46706	41.3404	-85.0377	IN
46710	41.352	-85.249	IN
46711	40.67	-84.9306	IN
46714	40.7161	-85.1732	IN
46721	41.4257	-84.8746	IN
46723	41.2287	-85.3191	IN
46725	41.1409	-85.47	IN
46730	41.4581	-85.1539	IN
46731	40.8041	-85.102	IN
46732	41.3726	-85.6223	IN
46733	40.8278	-84.936	IN
46737	41.7216	-84.9222	IN
46738	41.3281	-85.1424	IN
46740	40.6036	-84.9537	IN
46742	41.5524	-84.8782	IN
46743	41.2249	-84.8323	IN
46745	40.9456	-85.0084	IN
46746	41.7218	-85.3608	IN
46747	41.5604	-85.1463	IN
46748	41.2514	-85.1569	IN
46750	40.8697	-85.4839	IN
46755	41.4525	-85.2745	IN
46759	40.5932	-85.1761	IN
46760	41.3447	-85.5485	IN
46761	41.6427	-85.3728	IN
46763	41.2907	-85.2359	IN
46764	41.2231	-85.6253	IN
46765	41.2332	-85.0388	IN
46766	40.7069	-85.2943	IN
46767	41.466	-85.5718	IN
46770	40.8561	-85.3037	IN
46772	40.7145	-84.8763	IN
46773	40.9885	-84.8788	IN
46774	41.0889	-84.9668	IN
46776	41.7295	-85.1574	IN
46777	40.8703	-85.1493	IN
46779	41.5758	-85.0407	IN
46781	40.6341	-85.2743	IN
46783	40.9646	-85.3464	IN
46784	41.5036	-85.3929	IN
46785	41.3213	-84.8801	IN
46787	41.0678	-85.6221	IN
46788	41.2732	-84.9133	IN
46791	40.8371	-85.2509	IN
46792	40.6881	-85.4444	IN
46793	41.4606	-85.0195	IN
46794	41.4626	-85.4575	IN
46795	41.5658	-85.3297	IN
46797	41.1297	-84.861	IN
46798	40.9405	-85.2204	IN
46802	41.0678	-85.1626	IN
46803	41.07	-85.0845	IN
46804	41.0529	-85.2416	IN
46805	41.0984	-85.1169	IN
46806	41.0455	-85.0861	IN
46807	41.0446	-85.1476	IN
46808	41.0998	-85.1742	IN
46809	40.9997	-85.2044	IN
46814	41.0503	-85.3067	IN
46815	41.1028	-85.0638	IN
46816	40.9995	-85.0461	IN
46819	40.9677	-85.1324	IN
46825	41.1533	-85.1248	IN
46835	41.1503	-85.0485	IN
46901	40.5269	-86.1647	IN
46902	40.4389	-86.089	IN
46910	41.0484	-86.0421	IN
46911	40.6254	-85.9381	IN
46913	40.5019	-86.4831	IN
46914	40.6268	-86.1005	IN
46917	40.6192	-86.4697	IN
46919	40.5703	-85.8746	IN
46920	40.4624	-86.4865	IN
46923	40.6009	-86.6477	IN
46926	40.9202	-86.0419	IN
46928	40.4094	-85.6925	IN
46929	40.5449	-86.4732	IN
46932	40.5993	-86.2655	IN
46933	40.4887	-85.6024	IN
46936	40.4887	-85.9351	IN
46938	40.4523	-85.6685	IN
46939	40.9904	-86.3976	IN
46940	40.6939	-85.6975	IN
46941	40.8215	-85.7078	IN
46950	40.8796	-86.3667	IN
46951	40.9599	-86.143	IN
46952	40.6009	-85.6633	IN
46953	40.5186	-85.6309	IN
46960	41.1467	-86.5278	IN
46962	40.9824	-85.7728	IN
46970	40.7575	-86.0597	IN
46974	40.9279	-85.8894	IN
46975	41.0722	-86.2508	IN
46978	40.8545	-86.5077	IN
46979	40.4294	-86.2798	IN
46982	41.0613	-85.8876	IN
46985	40.9517	-86.5658	IN
46986	40.4989	-85.8231	IN
46988	40.8776	-86.2361	IN
46989	40.4453	-85.4873	IN
46990	40.9003	-85.73	IN
46991	40.628	-85.4981	IN
46992	40.7773	-85.8438	IN
46994	40.6675	-86.2518	IN
46996	41.0578	-86.6696	IN
47001	39.0696	-84.9653	IN
47003	39.5446	-84.8373	IN
47006	39.2846	-85.219	IN
47010	39.4936	-84.836	IN
47011	38.874	-85.0777	IN
47012	39.4197	-84.9801	IN
47016	39.3692	-84.8907	IN
47017	38.9445	-85.1959	IN
47018	38.979	-85.0802	IN
47020	38.8233	-84.9323	IN
47022	39.2075	-84.9582	IN
47023	39.031	-85.3895	IN
47024	39.4748	-85.1987	IN
47025	39.1553	-84.8763	IN
47030	39.4231	-85.1395	IN
47031	39.1265	-85.1568	IN
47032	39.078	-85.0554	IN
47037	39.1661	-85.3186	IN
47038	38.8563	-84.8588	IN
47040	38.9456	-84.9227	IN
47041	39.2351	-85.081	IN
47042	39.0219	-85.2531	IN
47043	38.7911	-85.0986	IN
47102	38.7595	-85.7891	IN
47106	38.4523	-85.9012	IN
47108	38.6516	-86.2609	IN
47110	38.097	-86.1991	IN
47111	38.4689	-85.6218	IN
47112	38.1916	-86.151	IN
47114	38.2905	-86.0812	IN
47115	38.3445	-86.2156	IN
47116	38.3221	-86.6237	IN
47117	38.1047	-85.9749	IN
47118	38.3106	-86.4732	IN
47119	38.3626	-85.8847	IN
47120	38.4612	-86.1844	IN
47122	38.302	-85.9859	IN
47123	38.2738	-86.4738	IN
47124	38.3652	-86.0073	IN
47125	38.4682	-86.3153	IN
47126	38.5441	-85.7859	IN
47129	38.3139	-85.7685	IN
47130	38.332	-85.6991	IN
47135	38.0401	-86.072	IN
47137	38.1946	-86.3739	IN
47138	38.6797	-85.5987	IN
47140	38.3965	-86.3658	IN
47141	38.5582	-85.6079	IN
47142	38.0599	-86.2018	IN
47143	38.4666	-85.7668	IN
47145	38.3465	-86.3032	IN
47147	38.5927	-85.5394	IN
47150	38.2907	-85.8461	IN
47160	38.1514	-86.0424	IN
47161	38.3266	-86.1072	IN
47162	38.5496	-85.4551	IN
47163	38.5446	-85.6695	IN
47164	38.4043	-86.0894	IN
47165	38.5023	-85.9985	IN
47166	38.3104	-86.1669	IN
47167	38.6022	-86.0918	IN
47170	38.6872	-85.8607	IN
47172	38.3959	-85.7592	IN
47174	38.2152	-86.4696	IN
47175	38.3631	-86.5545	IN
47177	38.598	-85.7855	IN
47201	39.1695	-85.9945	IN
47203	39.2315	-85.8303	IN
47220	38.8694	-86.0375	IN
47223	39.0442	-85.4787	IN
47227	38.8735	-85.6364	IN
47229	38.8037	-85.863	IN
47230	38.798	-85.6273	IN
47231	38.8969	-85.498	IN
47232	39.1136	-85.7915	IN
47234	39.374	-85.7499	IN
47235	39.0152	-86.1356	IN
47236	39.1522	-85.7216	IN
47240	39.3259	-85.4737	IN
47243	38.6693	-85.4817	IN
47244	39.2211	-85.6942	IN
47246	39.2991	-85.76	IN
47250	38.821	-85.3593	IN
47260	38.8339	-86.2007	IN
47264	38.9651	-86.2371	IN
47265	39.0081	-85.6241	IN
47270	38.8617	-85.7364	IN
47272	39.4129	-85.6206	IN
47273	39.0754	-85.7362	IN
47274	38.9653	-85.9275	IN
47281	38.7815	-86.1058	IN
47282	38.985	-85.6103	IN
47283	39.1733	-85.587	IN
47303	40.2726	-85.3741	IN
47304	40.2387	-85.4632	IN
47305	40.194	-85.385	IN
47306	40.2058	-85.4069	IN
47320	40.2941	-85.2622	IN
47325	39.6889	-85.0107	IN
47326	40.5435	-84.9626	IN
47327	39.8311	-85.173	IN
47334	40.1194	-85.5253	IN
47336	40.4104	-85.1876	IN
47338	40.3408	-85.3377	IN
47339	39.9753	-85.106	IN
47340	40.1836	-85.1361	IN
47341	39.9744	-84.8958	IN
47342	40.3238	-85.5129	IN
47345	39.8955	-85.0528	IN
47346	39.9361	-85.1597	IN
47348	40.4617	-85.3449	IN
47352	39.8092	-85.3687	IN
47353	39.6231	-84.9168	IN
47354	40.0485	-85.2019	IN
47355	40.044	-84.9289	IN
47356	40.0313	-85.4994	IN
47357	39.7569	-85.144	IN
47358	40.0577	-85.1125	IN
47359	40.5541	-85.2789	IN
47360	40.0111	-85.2609	IN
47362	39.9316	-85.3687	IN
47368	40.1836	-85.201	IN
47369	40.5111	-85.149	IN
47371	40.4227	-84.9712	IN
47373	40.3388	-85.1543	IN
47374	39.8361	-84.8907	IN
47380	40.2839	-85.0336	IN
47381	40.3437	-84.8553	IN
47382	40.3022	-84.9102	IN
47383	40.1453	-85.2594	IN
47384	39.9133	-85.5481	IN
47385	39.8288	-85.4486	IN
47386	40.0512	-85.3782	IN
47387	39.836	-85.2905	IN
47390	40.1961	-84.8488	IN
47392	39.9142	-84.9302	IN
47393	39.974	-85.0105	IN
47394	40.169	-84.9896	IN
47396	40.1879	-85.5205	IN
47401	39.0845	-86.4493	IN
47403	39.0811	-86.6091	IN
47404	39.2178	-86.591	IN
47405	39.1673	-86.5208	IN
47406	39.1681	-86.5131	IN
47421	38.8721	-86.4569	IN
47424	39.029	-86.852	IN
47427	39.2478	-86.9899	IN
47429	39.2796	-86.6147	IN
47431	39.2106	-86.8507	IN
47432	38.4848	-86.6299	IN
47433	39.3528	-86.6563	IN
47436	38.9549	-86.3558	IN
47438	39.1733	-87.1771	IN
47443	38.9571	-87.1155	IN
47446	38.7367	-86.4558	IN
47448	39.1766	-86.2357	IN
47449	38.9255	-87.0093	IN
47451	38.8935	-86.5266	IN
47452	38.6469	-86.442	IN
47453	38.9488	-86.7571	IN
47454	38.5242	-86.4464	IN
47456	39.4382	-86.8079	IN
47459	39.1235	-86.757	IN
47460	39.2937	-86.8088	IN
47462	38.952	-86.626	IN
47465	39.0396	-87.0414	IN
47468	39.2786	-86.4105	IN
47469	38.6141	-86.6141	IN
47470	38.7724	-86.6293	IN
47471	39.127	-87.0249	IN
47501	38.6418	-87.1773	IN
47512	38.7713	-87.3268	IN
47513	38.2828	-86.7177	IN
47514	38.17	-86.5496	IN
47515	38.1676	-86.7162	IN
47516	38.7654	-87.4375	IN
47519	38.6959	-86.9672	IN
47520	37.9002	-86.6567	IN
47521	38.3948	-86.737	IN
47522	38.8385	-86.8138	IN
47523	38.1733	-87.0249	IN
47524	38.4856	-87.6222	IN
47525	38.0528	-86.5355	IN
47527	38.4738	-86.7844	IN
47528	38.818	-87.2423	IN
47529	38.8147	-87.0736	IN
47532	38.2404	-86.8569	IN
47537	38.104	-87.043	IN
47541	38.2438	-87.0404	IN
47542	38.2903	-86.959	IN
47546	38.4195	-86.9573	IN
47550	38.0463	-86.9581	IN
47551	38.1028	-86.6056	IN
47552	38.1293	-86.9885	IN
47556	38.1378	-86.8471	IN
47557	38.577	-87.3419	IN
47558	38.6238	-87.045	IN
47561	38.8536	-87.4138	IN
47562	38.8202	-86.9655	IN
47564	38.4814	-87.1147	IN
47567	38.4707	-87.307	IN
47568	38.7794	-87.1837	IN
47574	37.9512	-86.5799	IN
47575	38.329	-86.8121	IN
47576	38.2276	-86.6128	IN
47577	38.1879	-86.8501	IN
47578	38.8729	-87.2034	IN
47579	38.099	-86.9274	IN
47580	38.3461	-86.7629	IN
47581	38.6687	-86.7622	IN
47585	38.2687	-87.1355	IN
47586	38.0224	-86.7059	IN
47588	37.9964	-86.7904	IN
47590	38.3595	-87.1046	IN
47591	38.628	-87.5003	IN
47597	38.6719	-87.2994	IN
47598	38.3768	-87.2056	IN
47601	38.0591	-87.2542	IN
47610	38.075	-87.4098	IN
47611	38.0338	-86.975	IN
47612	38.1814	-87.7254	IN
47613	38.2145	-87.3944	IN
47615	37.977	-86.9464	IN
47616	38.2072	-87.9249	IN
47619	38.1848	-87.297	IN
47620	37.9438	-87.9041	IN
47630	37.9572	-87.3586	IN
47631	38.1146	-87.9009	IN
47633	38.1659	-87.7999	IN
47634	37.9305	-87.196	IN
47635	37.8844	-87.1054	IN
47637	38.1371	-87.1405	IN
47638	38.0779	-87.7769	IN
47639	38.182	-87.5913	IN
47640	38.4537	-87.4793	IN
47647	38.2226	-87.4388	IN
47648	38.2495	-87.5606	IN
47649	38.3429	-87.4557	IN
47660	38.3038	-87.3055	IN
47665	38.2831	-87.7688	IN
47666	38.4245	-87.6202	IN
47670	38.3492	-87.5903	IN
47708	37.9741	-87.5738	IN
47710	38.0289	-87.5762	IN
47711	38.0183	-87.5352	IN
47712	37.9312	-87.6606	IN
47713	37.9541	-87.5588	IN
47714	37.9502	-87.523	IN
47715	37.9749	-87.4798	IN
47720	38.0608	-87.6433	IN
47722	37.9718	-87.5315	IN
47725	38.1081	-87.5271	IN
47803	39.4597	-87.2987	IN
47804	39.4964	-87.3876	IN
47805	39.5474	-87.3304	IN
47807	39.4713	-87.4028	IN
47809	39.4726	-87.4019	IN
47832	39.8445	-87.2665	IN
47833	39.3757	-86.985	IN
47834	39.5383	-87.1169	IN
47836	39.6507	-87.1808	IN
47837	39.5958	-87.1156	IN
47838	38.9572	-87.3787	IN
47840	39.4054	-87.0609	IN
47841	39.2716	-87.1124	IN
47842	39.6724	-87.462	IN
47846	39.3673	-87.1986	IN
47847	39.8124	-87.4887	IN
47848	39.0438	-87.2583	IN
47849	39.1823	-87.5773	IN
47850	39.2411	-87.4299	IN
47854	39.7887	-87.4048	IN
47858	39.2659	-87.231	IN
47859	39.9117	-87.1731	IN
47861	39.053	-87.5569	IN
47862	39.8207	-87.3339	IN
47866	39.2851	-87.3405	IN
47868	39.4481	-86.956	IN
47872	39.7706	-87.1687	IN
47874	39.6386	-87.2974	IN
47879	39.187	-87.3623	IN
47882	39.0901	-87.4099	IN
47885	39.5085	-87.4768	IN
47901	40.418	-86.8902	IN
47904	40.4377	-86.877	IN
47905	40.4218	-86.7667	IN
47906	40.4846	-86.9819	IN
47909	40.324	-86.8989	IN
47917	40.4766	-87.4855	IN
47920	40.5482	-86.8142	IN
47921	40.4888	-87.3709	IN
47922	40.875	-87.3555	IN
47923	40.6086	-86.9351	IN
47926	40.7904	-86.5947	IN
47928	39.9158	-87.4606	IN
47929	40.6777	-86.9235	IN
47930	40.2457	-86.7461	IN
47932	40.1248	-87.41	IN
47933	40.0157	-86.9354	IN
47940	40.1314	-86.7532	IN
47942	40.6884	-87.4438	IN
47944	40.6116	-87.3199	IN
47946	40.9689	-86.8769	IN
47948	40.7756	-87.2876	IN
47949	40.0473	-87.1348	IN
47950	40.7829	-86.6491	IN
47951	40.7921	-87.4476	IN
47952	39.9594	-87.3067	IN
47954	39.9069	-86.7999	IN
47955	40.1748	-86.8624	IN
47957	41.0737	-86.8771	IN
47959	40.8678	-86.909	IN
47960	40.7906	-86.7481	IN
47963	40.9849	-87.4301	IN
47967	40.1828	-86.9921	IN
47968	39.9952	-86.7488	IN
47970	40.4724	-87.1328	IN
47971	40.5248	-87.2358	IN
47974	40.0546	-87.4766	IN
47975	40.4393	-87.2657	IN
47977	40.7584	-87.1585	IN
47978	40.9824	-87.1178	IN
47980	40.7574	-86.9005	IN
47981	40.2474	-86.931	IN
47987	40.1147	-87.2301	IN
47989	39.8904	-86.9978	IN
47990	40.0854	-87.0432	IN
47991	40.2813	-87.4576	IN
47992	40.3196	-87.0539	IN
47993	40.3059	-87.4111	IN
47994	40.1618	-87.0611	IN
47995	40.766	-87.0288	IN
48001	42.642	-82.5697	MI
48002	42.9392	-82.9256	MI
48003	42.9332	-83.04	MI
48005	42.8501	-82.923	MI
48006	43.0724	-82.6979	MI
48009	42.5439	-83.2169	MI
48014	43.0255	-82.9307	MI
48015	42.4802	-83.0277	MI
48017	42.5366	-83.1503	MI
48021	42.4656	-82.9456	MI
48022	43.0281	-82.8119	MI
48023	42.7011	-82.6591	MI
48026	42.5388	-82.9496	MI
48027	42.9441	-82.6841	MI
48028	42.5909	-82.6047	MI
48030	42.462	-83.0974	MI
48032	43.13	-82.5914	MI
48034	42.475	-83.2896	MI
48035	42.5561	-82.9093	MI
48036	42.592	-82.9	MI
48038	42.6054	-82.9417	MI
48039	42.6976	-82.5541	MI
48040	42.9099	-82.4822	MI
48041	42.9377	-82.803	MI
48043	42.5977	-82.8821	MI
48044	42.6502	-82.9289	MI
48045	42.5914	-82.8302	MI
48047	42.6777	-82.7768	MI
48048	42.7407	-82.7989	MI
48049	43.0355	-82.5756	MI
48050	42.7831	-82.7981	MI
48051	42.6905	-82.8263	MI
48054	42.771	-82.5468	MI
48059	43.0812	-82.4995	MI
48060	42.9794	-82.4641	MI
48062	42.8489	-82.8004	MI
48063	42.8554	-82.6774	MI
48064	42.7671	-82.6721	MI
48065	42.8455	-83.0398	MI
48066	42.5073	-82.9369	MI
48067	42.4904	-83.138	MI
48069	42.4713	-83.144	MI
48070	42.4816	-83.1684	MI
48071	42.5073	-83.1033	MI
48072	42.4986	-83.1853	MI
48073	42.5195	-83.1641	MI
48074	42.9488	-82.5629	MI
48075	42.4626	-83.2307	MI
48076	42.4979	-83.2308	MI
48079	42.8583	-82.5498	MI
48080	42.4639	-82.8999	MI
48081	42.4951	-82.8992	MI
48083	42.5569	-83.1166	MI
48084	42.5606	-83.1756	MI
48088	42.5156	-82.9832	MI
48089	42.4701	-82.9953	MI
48091	42.4681	-83.058	MI
48092	42.5135	-83.057	MI
48093	42.5143	-83.013	MI
48094	42.7369	-83.037	MI
48095	42.7803	-83.0378	MI
48096	42.7613	-82.9201	MI
48097	43.1243	-82.8333	MI
48098	42.5991	-83.1787	MI
48101	42.2601	-83.2108	MI
48103	42.2589	-83.8424	MI
48105	42.3313	-83.7063	MI
48111	42.182	-83.4854	MI
48114	42.5678	-83.7557	MI
48117	42.0513	-83.4113	MI
48118	42.3139	-84.0403	MI
48120	42.3048	-83.1716	MI
48122	42.2801	-83.1782	MI
48124	42.2982	-83.2479	MI
48125	42.2779	-83.2654	MI
48126	42.3294	-83.1872	MI
48127	42.3366	-83.2829	MI
48128	42.3202	-83.2607	MI
48130	42.3524	-83.9021	MI
48131	41.9579	-83.6725	MI
48133	41.7858	-83.4917	MI
48134	42.1037	-83.2995	MI
48135	42.3244	-83.3412	MI
48140	41.8723	-83.5809	MI
48141	42.2935	-83.3148	MI
48144	41.7533	-83.6266	MI
48145	41.8529	-83.4638	MI
48146	42.243	-83.1816	MI
48150	42.3685	-83.3724	MI
48152	42.4261	-83.3745	MI
48154	42.3974	-83.373	MI
48157	41.8166	-83.4412	MI
48158	42.1599	-84.0338	MI
48159	42.0247	-83.5533	MI
48160	42.0784	-83.6824	MI
48161	41.9094	-83.4758	MI
48162	41.9599	-83.4283	MI
48164	42.1278	-83.3946	MI
48165	42.5029	-83.6223	MI
48166	41.9893	-83.2894	MI
48169	42.4638	-83.9506	MI
48170	42.3682	-83.5335	MI
48173	42.0756	-83.2166	MI
48174	42.207	-83.3519	MI
48178	42.4414	-83.6613	MI
48179	42.0455	-83.2659	MI
48180	42.2259	-83.2686	MI
48182	41.7881	-83.5799	MI
48183	42.1367	-83.2201	MI
48184	42.2774	-83.3877	MI
48185	42.3357	-83.3847	MI
48186	42.2948	-83.3746	MI
48187	42.3292	-83.488	MI
48191	42.1225	-83.5666	MI
48192	42.1885	-83.1903	MI
48195	42.2047	-83.2059	MI
48197	42.1959	-83.6292	MI
48198	42.2759	-83.588	MI
48201	42.3464	-83.06	MI
48202	42.3739	-83.0776	MI
48203	42.4221	-83.1035	MI
48204	42.3659	-83.1432	MI
48205	42.4334	-82.9804	MI
48206	42.375	-83.1078	MI
48207	42.3494	-83.0154	MI
48208	42.3482	-83.092	MI
48209	42.3037	-83.1162	MI
48210	42.3365	-83.1283	MI
48211	42.3812	-83.0463	MI
48212	42.4103	-83.056	MI
48213	42.3971	-82.9953	MI
48214	42.3677	-82.9884	MI
48215	42.3744	-82.9526	MI
48216	42.3261	-83.0791	MI
48217	42.2781	-83.154	MI
48218	42.2704	-83.1308	MI
48219	42.4256	-83.2533	MI
48221	42.4271	-83.1501	MI
48223	42.3935	-83.2467	MI
48224	42.4107	-82.9414	MI
48225	42.439	-82.9295	MI
48226	42.331	-83.0497	MI
48227	42.3872	-83.193	MI
48228	42.3556	-83.2183	MI
48229	42.2509	-83.1436	MI
48230	42.3835	-82.923	MI
48234	42.4305	-83.0368	MI
48235	42.4269	-83.195	MI
48236	42.4248	-82.897	MI
48237	42.4649	-83.1823	MI
48238	42.3964	-83.1418	MI
48239	42.3765	-83.2857	MI
48240	42.4245	-83.3016	MI
48242	42.2147	-83.3482	MI
48301	42.5443	-83.2821	MI
48302	42.5859	-83.295	MI
48304	42.5874	-83.2343	MI
48306	42.7248	-83.1467	MI
48309	42.6588	-83.1824	MI
48310	42.5645	-83.0688	MI
48312	42.5586	-83.0104	MI
48313	42.5995	-83.0018	MI
48315	42.6728	-82.9965	MI
48316	42.6907	-83.057	MI
48317	42.6469	-83.0534	MI
48320	42.6128	-83.3382	MI
48322	42.5421	-83.3811	MI
48323	42.5703	-83.3752	MI
48326	42.6749	-83.2508	MI
48327	42.644	-83.413	MI
48328	42.6468	-83.3551	MI
48329	42.689	-83.3878	MI
48331	42.5054	-83.4072	MI
48334	42.5063	-83.3498	MI
48335	42.4637	-83.4032	MI
48336	42.4633	-83.3471	MI
48340	42.6709	-83.2914	MI
48341	42.6276	-83.2962	MI
48342	42.6442	-83.274	MI
48346	42.7213	-83.4241	MI
48350	42.7424	-83.5335	MI
48353	42.6487	-83.7149	MI
48356	42.6558	-83.5887	MI
48357	42.6564	-83.6418	MI
48359	42.7224	-83.2768	MI
48360	42.7494	-83.2686	MI
48362	42.7824	-83.2716	MI
48363	42.7733	-83.1642	MI
48367	42.8437	-83.1405	MI
48370	42.841	-83.2006	MI
48371	42.8446	-83.2905	MI
48374	42.4707	-83.5237	MI
48375	42.4655	-83.4631	MI
48377	42.5064	-83.4728	MI
48380	42.5822	-83.6659	MI
48381	42.5612	-83.594	MI
